Fp1,Fp2,C3,C4,P7,P8,O1,O2
14238.508252919704,5415.335943142884,-28860.48303371466,-35610.776914450755,-38060.684568963596,-39717.50762671323,-29033.820811965565,-38827.88584564756
14152.65520246687,5449.042373781487,-28822.23919895163,-35541.575913617125,-38298.507129968064,-39661.09182370804,-29138.046996360663,-38850.48345929187
14049.63601227236,5507.1345576208305,-28715.219046499617,-35422.41876392588,-38312.90165339728,-39548.416679908834,-29072.93636476235,-38761.63527508203
14122.480347452207,5486.0568625994765,-28730.082956562397,-35458.516831221204,-38070.51933652393,-39567.303903973574,-28952.97455227072,-38719.70340248387
14225.611296368992,5418.487539111083,-28833.549181646013,-35575.416454722465,-38018.752696365445,-39679.88964079495,-28995.12994231343,-38796.16872026548
14181.511304558671,5453.669184883736,-28814.99723374811,-35529.975358244825,-38242.47130661861,-39649.938303224844,-29107.71567913481,-38834.68077596197
14076.838085274469,5531.497959077115,-28711.64276738677,-35412.27107194318,-38323.295214569,-39544.0357379956,-29080.312440432604,-38765.233905939334
14122.212126518742,5532.012049199588,-28709.54170340797,-35423.80457208211,-38108.18202593113,-39546.94146477478,-28960.462386663246,-38713.19904484738
14238.910584319901,5464.17450477773,-28812.829114535944,-35544.03460550721,-37998.412608911116,-39656.152088183415,-28972.465273435748,-38777.192089222925
14215.217735197275,5464.286263500007,-28829.57057113297,-35544.32517818513,-38206.28383234547,-39665.584524343554,-29096.293937718146,-38839.79932544224
14097.759318084636,5537.979964969154,-28729.233590273096,-35418.97659527977,-38343.76941249006,-39557.580895135514,-29099.04320228615,-38784.165833492974
14124.9837428312,5569.697090351235,-28689.715706076113,-35398.52474910316,-38150.940913074126,-39530.75880178915,-28972.39821820238,-38713.13198961401
14255.115599049997,5508.274496588051,-28776.17225362924,-35510.70815452435,-37977.200803423024,-39633.80034372811,-28940.97166549822,-38748.22422840884
14242.688029132847,5471.774097892535,-28830.576399633457,-35543.36405317355,-38154.852468353805,-39672.08888198005,-29067.057855970605,-38824.55543572372
14119.529917184105,5537.734095780146,-28741.59410495688,-35436.05332804362,-38345.93753170223,-39577.295133745094,-29109.436763457867,-38796.30283073221
14114.768995615124,5581.811735846011,-28676.572880336393,-35387.639449553426,-38188.04480886994,-39519.35941211694,-28981.853006106976,-38705.30887905465
14233.479110417262,5521.484377561138,-28756.92740165322,-35490.90450893695,-37984.8674517712,-39615.203692341296,-28926.510086835635,-38724.46432405285
14264.860959632511,5485.319255032451,-28823.379137918848,-35534.13278271351,-38102.839959006305,-39662.54468709764,-29034.89369569942,-38806.159950037
14155.89620541289,5548.015898229587,-28746.64559920378,-35436.92504607738,-38317.41670577726,-39580.11145354646,-29099.400830197435,-38794.78291210925
14113.629056647904,5599.2908000100615,-28665.15113891973,-35355.832917193526,-38222.310033119924,-39506.64126952187,-28997.678041181334,-38713.154341358466
14219.397511410418,5541.735058037646,-28733.41336648624,-35454.69468291935,-37994.65751584262,-39581.7431308917,-28920.43041234379,-38716.59651000459
14267.856093389522,5475.886818872312,-28827.76007983209,-35550.33779744361,-38068.172403356126,-39676.06749249309,-29020.07448912555,-38804.08123780265
14165.03806889511,5522.624316528359,-28778.183910630218,-35477.73933145277,-38310.17474057373,-39616.79066619762,-29112.722469892797,-38811.166740794986
14101.335597197485,5594.105195296431,-28679.7691797935,-35380.48689132773,-38270.45569067665,-39509.45758932324,-29025.662425239378,-38722.9891089188
14190.13907791842,5550.251072675118,-28722.751584381054,-35449.95611309482,-38027.17930402509,-39566.20866849526,-28926.219514157718,-38703.47603600932
14256.523758950683,5464.93446408921,-28834.152678746308,-35565.626390651036,-38038.62339718621,-39681.61072511801,-29002.26014879467,-38796.95103132141
14178.42676382384,5496.584534237925,-28800.26743415206,-35505.83547423309,-38275.32837096791,-39637.197808885314,-29107.693327390356,-38823.50490373432
14098.876905307401,5579.308340467017,-28686.251185685538,-35378.87756572694,-38293.835615376905,-39521.88515924039,-29047.924762716862,-38733.15915264597
14167.51911252965,5556.487209378149,-28704.132581249785,-35422.68698485935,-38056.32597879481,-39553.311711944545,-28931.069842704517,-38696.70345743936
14269.308956779118,5484.045205598499,-28808.314062155972,-35542.78290781772,-38002.19005372406,-39666.433890632856,-28971.526500168624,-38775.44865315541
14213.04961598511,5492.8964964028,-28804.246044665106,-35508.227110889806,-38231.697765791156,-39645.31149212259,-29092.47178941629,-38817.62639494257
14108.666969378826,5566.210218216207,-28695.884787545776,-35387.32652513105,-38318.98132788912,-39537.08434546999,-29071.885832772954,-38751.57699007714
14153.236347822709,5568.534799639559,-28685.088894973862,-35397.47421711376,-38097.83316824832,-39520.63346155089,-28947.051339990063,-38688.0309805907
14264.43627648786,5491.778909180035,-28793.114875926363,-35512.27277663622,-37985.58270759376,-39637.01899492968,-28962.362284941948,-38755.89087675701
14234.82021508458,5480.781850908023,-28822.261550696083,-35531.160000700955,-38198.214852597106,-39662.96937024229,-29094.75166735073,-38832.624415472084
14124.246135264175,5561.024613502576,-28716.314281977928,-35406.59372885153,-38338.80732522099,-39553.13289798891,-29101.010155798216,-38779.96370553538
14135.623173191927,5577.72136661069,-28685.15595020723,-35390.567528077074,-38155.478317198555,-39526.28845289808,-28976.868567093443,-38705.15241684347
14261.68701191986,5517.952801937199,-28774.9429076842,-35492.75970372673,-37990.27657392938,-39627.72066923627,-28949.19710745777,-38744.0444521957
14265.978546855278,5494.304656303484,-28818.79703030551,-35521.77226802972,-38150.806802607396,-39667.52912611117,-29066.99080073724,-38818.989851354345
14152.051705366577,5564.265616448595,-28727.7807268835,-35415.98146152276,-38336.9968339201,-39569.539078419104,-29111.04608905865,-38788.367961450575
14144.094484340489,5608.432663492282,-28657.19391789364,-35359.92328642884,-38186.8154629249,-39505.59073753247,-28987.910328854363,-38693.97654461581
14253.930956593867,5537.599985313414,-28747.07028234843,-35466.898735391944,-37990.29892567384,-39610.37571553895,-28940.21170618674,-38720.99980366228
14283.949349397344,5493.365883036361,-28816.539504115524,-35533.93161701341,-38105.83509276332,-39676.87215529349,-29046.4048440939,-38808.909214605
14172.503551543183,5551.793343042534,-28743.538706724492,-35432.8123250976,-38322.4458482797,-39590.46031122927,-29113.773001882197,-38796.68281038795
14125.028446320111,5603.403520989838,-28671.00729596702,-35366.00296092069,-38240.37024263981,-39524.41090636384,-29021.259131581683,-38715.47892278182
14228.29350570363,5549.289947663539,-28739.135413066797,-35458.13685156547,-38015.48934167497,-39603.42432301334,-28945.77729055611,-38723.145571129986
14280.261311562219,5486.593304466403,-28826.195457720216,-35544.41458516295,-38072.26277259145,-39679.24144020575,-29029.529277030146,-38806.562281437196
14176.728031245237,5527.295831119518,-28768.393846558793,-35445.97750258178,-38302.642202692296,-39595.2435845427,-29112.61071117052,-38800.43790345644
14102.967274542723,5589.2548667496285,-28683.30075541744,-35358.2469055947,-38281.47510069312,-39504.69666775426,-29040.79455623562,-38719.88221643952
14200.24206641222,5559.929378024266,-28723.73506113709,-35426.10680176101,-38041.730289665495,-39563.660569627355,-28939.049415475063,-38705.040658121194
14286.072765120598,5489.677845201236,-28817.143001215816,-35528.12016345503,-38030.04032731537,-39661.404748130415,-28998.97444235974,-38787.25037422781
14200.130307689942,5511.917830934266,-28794.612442804868,-35481.33796231008,-38270.969780799125,-39623.38443081194,-29111.62723441449,-38818.364002509596
14092.17138197081,5567.10428799442,-28705.272520217004,-35386.320696630566,-38320.456543023174,-39525.68495579779,-29072.735199062256,-38736.914245714455
14166.08860088451,5553.983813999154,-28712.894465076264,-35419.06600225759,-38082.09754015178,-39546.80735430805,-28950.806433058555,-38688.27684977971
14265.531511966172,5477.071461328443,-28818.908789027788,-35536.88204728151,-38018.90915857663,-39660.17540218537,-28987.999735832185,-38769.81601355267
14214.435424141338,5488.0014643670875,-28814.61725409237,-35512.58570105859,-38240.9290362512,-39642.316358365584,-29105.86048434502,-38817.69345017594
14110.477460679705,5568.557151384014,-28708.91585456322,-35384.689019285324,-38333.53231352953,-39536.480848369705,-29086.637984113455,-38751.08525169912
14145.145016329887,5567.506619394615,-28704.378450438795,-35403.39742939442,-38121.41425864867,-39530.49058085568,-28964.597459387478,-38687.56159395714
14257.462532217805,5492.695330702702,-28808.381117389337,-35525.86263726505,-37997.78676006637,-39641.98108219875,-28965.089197765494,-38744.603245807084
14238.687066875347,5488.493202745104,-28825.94958853121,-35515.714945282336,-38193.856262428315,-39652.39699511493,-29086.727391091277,-38807.523406448774
14120.401635217862,5565.271444949084,-28729.904142606752,-35391.21572866628,-38346.02693868005,-39549.15428747586,-29106.128705278483,-38762.10466171559
14124.804928875557,5577.654311377324,-28695.325993934395,-35374.29545811361,-38169.604619694306,-39525.19321741977,-28988.782046888122,-38695.09413183858
14242.844491344034,5503.08889187442,-28789.6950590247,-35496.15716888394,-38001.117169990204,-39626.312509335585,-28962.675209364323,-38740.53522831622
14249.751180380725,5472.467001970649,-28842.065196283485,-35537.46319263735,-38162.608523679795,-39667.842050533545,-29085.252175957226,-38819.481589732364
14136.718408670236,5545.356040639405,-28751.004189372565,-35427.67142387288,-38352.33013061644,-39570.656665641865,-29128.771022411707,-38788.74794110632
14127.84476612148,5595.11102379692,-28678.11515070381,-35369.33337084453,-38208.00491666853,-39512.38566784688,-29005.7470209297,-38699.49742549627
14223.420825412373,5509.973229166655,-28763.610573245358,-35467.99397087026,-38000.44661765655,-39606.26299455917,-28948.615962101932,-38718.85403619457
14251.941651337345,5452.685708127703,-28833.99621653512,-35532.99284374629,-38110.528959098934,-39673.988780258755,-29057.044274454627,-38806.65168841502
14143.89331864039,5514.868261202367,-28757.285029564504,-35437.17091526639,-38326.78208670403,-39591.73436066322,-29124.658301431933,-38795.095836531626
14103.347254198463,5585.432718447772,-28667.20749940962,-35347.87569616744,-38238.71621355012,-39493.833719948976,-29019.73921295872,-38699.51977724073
14184.059403426578,5510.040284400021,-28733.16749729723,-35439.16022052291,-38012.315393962315,-39579.77617737963,-28943.20683994375,-38706.158245343955
14231.489805160738,5439.319364943429,-28810.37042264586,-35516.43020110491,-38055.45426076106,-39651.681739292355,-29020.208599592283,-38782.60121138111
14135.042027836089,5472.84698162639,-28753.418177773736,-35432.92408381988,-38285.54311818399,-39583.6430291704,-29102.418315698902,-38783.45057767041
14035.35324756542,5511.80607221199,-28665.933449975666,-35328.65319593587,-38272.579106399906,-39496.11359788342,-29036.45831781129,-38705.890024410495
14112.824393847513,5485.743938177102,-28707.261825473528,-35401.408124137895,-38033.3260337503,-39554.02696776712,-28936.30015090706,-38684.72292241132
14168.94962417479,5389.564381785915,-28813.477315125147,-35513.882102237,-38024.34063247927,-39654.43100386036,-28996.851026636486,-38763.62458033855
14032.380465552864,5345.218520786586,-28811.51036161308,-35484.22133734481,-38280.692789637185,-39622.803285456095,-29124.300673520647,-38812.351383251116
13917.000760674568,5404.383588359784,-28706.770087095512,-35375.681266269836,-38321.12709535684,-39513.257385880635,-29075.171539207884,-38731.125143900535
13969.884988055825,5381.920085182201,-28718.795325612467,-35407.353688163006,-38089.18304314411,-39543.029909495104,-28958.942468040284,-38688.2321462908
14058.800227499036,5292.133127705232,-28824.94376003072,-35521.50404709626,-38014.59527189675,-39648.9101229799,-28986.725686398233,-38758.05899596918
13995.567142434973,5284.131203190232,-28829.548219388515,-35507.51185506724,-38240.16907693972,-39635.49907630671,-29109.19089426886,-38810.89851986153
13887.719975438116,5359.635395960259,-28722.416308214226,-35389.159368176384,-38338.650863009796,-39526.02023196462,-29086.928556791376,-38741.47400158334
13908.730615226104,5348.548930710427,-28711.888636575775,-35401.4528276268,-38125.72814532854,-39527.517798843124,-28965.335066954503,-38685.97462010082
14007.502973974106,5255.677432498626,-28820.94279777322,-35537.12791647052,-38002.3688676797,-39649.78184101365,-28974.92396532583,-38755.019158723255
13978.088078270923,5236.678449711615,-28843.294542228527,-35531.919960012434,-38194.45975952861,-39652.732271281755,-29093.052934772128,-38804.61767966958
13857.276899489987,5308.0252180129555,-28748.053759104463,-35421.256473214205,-38351.25724688259,-39555.54688639008,-29112.43189721488,-38759.57891459214
13858.707411135127,5327.895918833723,-28710.860456330833,-35396.513092102185,-38179.394683765735,-39532.770458790124,-28994.191169046306,-38695.27294579422
13962.084229240923,5237.661926467648,-28812.024451735553,-35525.05797446465,-38010.39314393916,-39643.52335256617,-28966.854985577465,-38752.0463767107
13958.530301872528,5186.632893876183,-28874.832853654963,-35581.67494316995,-38172.77856740696,-39699.13449277097,-29090.4154289264,-38833.78670618376
13847.2186144851,5259.94661568959,-28780.799064731487,-35468.39630227045,-38365.38354937834,-39593.991886853204,-29131.52028697971,-38780.120167746565
13825.179794452168,5297.251677185497,-28720.047023301962,-35414.975633022266,-38238.69386180567,-39533.10573495695,-29021.59440774851,-38694.46828299383
13937.273792895532,5228.832987407803,-28814.952530259197,-35534.33394841361,-38036.634091929685,-39640.505867064705,-28973.962840314252,-38727.81708572115
13976.501104414596,5187.124632254199,-28887.86392067241,-35599.22106256736,-38139.49681991301,-39697.34635321455,-29077.026733997674,-38814.74301990784
13883.339033524875,5254.582197020316,-28812.337376157928,-35503.22032013182,-38355.97346496266,-39616.097762119505,-29144.998388886263,-38803.321278491174
13850.1690447532,5328.074732789366,-28724.092689048375,-35415.735592333745,-38279.55285066996,-39532.43518262329,-29045.197849893317,-38708.952213400866
13965.794618820504,5291.037892226922,-28776.239308862605,-35492.64794500446,-38035.11417330673,-39596.383523509925,-28949.86765979143,-38698.55865222915
14040.002410412124,5236.253766566964,-28874.944612377243,-35592.18026306394,-38086.43377857611,-39699.71563812681,-29042.69445451432,-38797.68863888844
13949.47784536813,5279.303226387886,-28836.477260169657,-35534.22218969133,-38330.71599372816,-39651.70409103681,-29149.513441266234,-38824.220159556884
13876.097068321356,5350.24766328903,-28742.421119501727,-35434.24283674274,-38318.40018253329,-39557.42443292432,-29079.641888098944,-38741.07167018315
13962.777133319038,5328.566471167383,-28779.748532742087,-35493.54201478267,-38081.78461572941,-39606.374753281445,-28975.6392211484,-38717.959966416354
14056.140369908855,5260.460705812062,-28882.410095025316,-35606.9547661489,-38066.09369112178,-39708.00813531973,-29034.200791621304,-38800.0579238007
14003.658473927793,5296.089386473821,-28849.12834753136,-35551.52243989974,-38296.04843807798,-39666.09861446603,-29139.902191150453,-38829.58457822616
13922.476938066118,5384.06585264991,-28740.320055522927,-35433.03584254216,-38344.90935145728,-39557.245618968685,-29098.730277863775,-38749.96766447636
14005.893648373325,5395.509945811027,-28743.06932009093,-35463.25540104573,-38111.15480794368,-39574.299999988085,-28978.522596183135,-38698.22337606232
14122.457995707751,5326.711276377592,-28844.94857131822,-35565.626390651036,-38030.19678952656,-39679.4649576503,-29001.969576116753,-38762.998731493804
14078.380355641886,5323.090293775832,-28849.664789398288,-35554.47287016784,-38258.20693471515,-39684.15882398592,-29127.00523459974,-38825.427153757475
13978.579816648939,5409.479786095594,-28734.77682289801,-35423.53635114865,-38360.19794466471,-39563.459403927256,-29112.38719372597,-38761.747033804306
14017.628314212361,5419.493367611572,-28718.102421534353,-35434.01931929819,-38149.08571828434,-39561.26893297064,-28986.345706742493,-38694.490634738286
14139.020638349133,5352.05815458991,-28823.781469319045,-35559.72553011483,-38018.3727167097,-39680.493137895246,-28989.676116666335,-38757.45549886888
14125.967219587234,5341.731648651558,-28859.834833125453,-35574.56708843316,-38212.02823067048,-39708.09754229755,-29117.349280995048,-38832.19973232743
14006.58655245144,5409.993876218066,-28762.22476508913,-35463.99300861276,-38379.39809315182,-39605.01129686967,-29138.069348105117,-38790.044342284724
14026.256087572108,5450.383478448806,-28709.698165619156,-35422.798743581625,-38203.62397475529,-39556.4856596572,-29011.536122743622,-38711.14268435749
14163.495798527694,5396.739291756069,-28787.12460841234,-35526.466134365335,-38006.23571947047,-39646.83141074555,-28961.35645644146,-38734.45555382437
14172.972938176745,5351.789933656447,-28852.391702221837,-35581.87610887005,-38158.495802700025,-39704.588318418064,-29082.27939394467,-38812.574900695676
14060.431904844274,5418.219318177619,-28769.511433781558,-35471.123215094,-38361.74021503213,-39612.7002969623,-29136.86235390453,-38788.7032376174
14044.20453836972,5473.562237448959,-28699.170493980706,-35406.929005018355,-38236.88337050479,-39546.5838368635,-29024.947169416806,-38702.51491099774
14155.583280990515,5410.64207680727,-28783.280108366027,-35511.80339000266,-38030.5767691823,-39641.77991649866,-28967.525537911122,-38723.27968159672
14202.879572257945,5363.859875662312,-28853.62104816688,-35581.02674258074,-38128.16448547417,-39714.49014121177,-29069.65065832742,-38809.49035996084
14111.013902546634,5435.944251530677,-28774.78644547301,-35477.11348260802,-38347.25628462509,-39627.631262258445,-29139.72337719481,-38797.956859821905
14065.304585135531,5505.391121553317,-28681.020877483,-35384.95724021879,-38272.35558895535,-39539.67714782681,-29039.07347191256,-38707.78992268919
14166.8932636849,5463.906283844267,-28736.274389776518,-35466.02701735819,-38035.6282634292,-39611.60506148399,-28951.67815109231,-38704.37010578753
14230.886308060446,5401.321399369407,-28835.627893880355,-35571.43784420942,-38081.56109828485,-39709.215129520315,-29038.46997481227,-38787.29507771672
14141.501681983673,5443.834417323401,-28793.539559071014,-35497.85590146254,-38326.93854891522,-39647.68077703485,-29139.678673705897,-38802.33780173514
14066.31041363602,5512.52132803456,-28695.01306951202,-35388.824092009556,-38318.020202877546,-39549.55661887606,-29066.6108210815,-38718.47405653883
14153.392810033896,5486.481545744127,-28725.925532093708,-35445.932799092865,-38076.688417993595,-39591.10851181847,-28958.83070931801,-38686.376951501006
14246.130197778964,5417.124082699309,-28830.330530444448,-35559.70317837038,-38052.19090607058,-39696.5193386697,-29013.145448344407,-38766.977342006845
14173.419973065851,5430.401018905762,-28813.723184314156,-35525.572064587126,-38291.26516476455,-39670.703073823825,-29128.882781133987,-38812.50784546231
14086.717556323714,5519.003333926598,-28698.745810836055,-35397.362458391486,-38339.88020895484,-39550.62950260991,-29081.720600333287,-38725.53720778671
14146.061437852555,5509.347380321906,-28706.68068011769,-35425.97269129428,-38108.852578264785,-39569.00263655218,-28959.456558162758,-38676.92216359641
14246.24195650124,5422.913184513233,-28818.28294018304,-35550.69542535489,-38026.79932436935,-39688.53976589916,-28989.5420061996,-38753.72275754485
14208.311046160585,5427.539995615482,-28823.625007107858,-35535.04920423618,-38247.85807703234,-39685.656390864424,-29115.985824583273,-38811.412609984
