Fp1,Fp2,C3,C4,P7,P8,O1,O2
14323.288419638684,5048.767334075848,-24546.48459511812,-32217.737402646235,-35968.293067013394,-35784.96405899096,-22172.327002564314,-32158.013541461652
14413.030673626743,4999.146461385067,-24618.121936097377,-32292.705153549334,-35937.22414222052,-35850.924056878575,-22177.222034600025,-32199.811303593076
14316.158213157441,5009.070635923224,-24620.558276243006,-32260.049254900132,-36214.385773466325,-35830.42750721306,-22384.735630123098,-32272.655638772925
14213.67546482986,5063.340671460709,-24550.127929464332,-32182.689867340312,-36278.60233528642,-35756.17501213253,-22404.986310599605,-32233.47303074277
14287.927959910388,5046.420400908041,-24547.2445544296,-32202.47116118326,-36014.60588152479,-35768.73669251641,-22200.020813944437,-32152.380901858916
14403.70999618888,4998.140632884578,-24610.812915660492,-32289.710019792325,-35914.09008670927,-35851.79577491233,-22151.00343835395,-32179.717085327757
14339.538137857693,5001.1804701305,-24626.079157123466,-32281.19400515485,-36166.843613009885,-35842.89978061912,-22351.833862284882,-32266.821833470087
14218.883421287945,5050.980156776924,-24558.174557468243,-32189.954184288286,-36301.60228033093,-35740.50643926936,-22428.25447657758,-32253.05315888562
14262.335212509062,5048.297947442287,-24539.108519447866,-32207.299137985607,-36063.69031234864,-35746.74257597239,-22237.907020796185,-32162.32742814153
14386.56620819166,4991.591571759173,-24604.219151046178,-32294.403886127937,-35896.81218824532,-35832.19329502503,-22136.60891492473,-32162.17096593034
14358.291251455696,4981.51093500983,-24632.15883161531,-32296.05791521763,-36110.830141404884,-35842.02806258536,-22313.85824845532,-32253.634304241456
14229.679313859859,5034.976307746924,-24569.752761096093,-32208.260262997184,-36303.70334430973,-35767.48499482691,-22440.63734300582,-32267.447682314836
14234.015552284189,5041.055982238768,-24539.08616770341,-32201.912367571877,-36121.00018513205,-35750.5870760187,-22287.058506853406,-32186.824940064544
14370.472952183838,4995.234906105388,-24588.885854349835,-32282.982144711277,-35905.596423816256,-35813.97662329395,-22142.286258016382,-32159.622867062437
14376.060888297665,4974.7383564398715,-24627.330854812964,-32304.708040321835,-36059.108204735305,-35848.59947545522,-22279.145989316225,-32243.33015004756
14244.096189033531,5018.7042377834605,-24578.872272833858,-32226.05225158361,-36296.12610293938,-35785.79107353581,-22443.788938974016,-32278.780016753677
14223.24201145673,5048.610871864662,-24526.32332161943,-32191.295288955607,-36163.51320308605,-35744.105070126665,-22321.100213658836,-32195.78798959112
14349.21644320684,5006.880164966603,-24568.165787239766,-32273.70617076232,-35904.85881624923,-35803.76187607788,-22137.927667847594,-32150.637465791402
14384.621606424047,4971.69851919395,-24626.995578646136,-32315.503932893746,-36007.07334364335,-35854.45563250251,-22239.58340163033,-32230.477896985758
14266.49263697775,5017.94427847198,-24583.38732521383,-32234.14358307643,-36270.376893326866,-35792.78716955032,-22427.91920041075,-32281.551633066138
14207.707549060291,5051.404839921575,-24526.748004764082,-32186.489663897715,-36206.6967733737,-35751.92818068602,-22352.213841940626,-32211.389507220927
14320.159175414941,5015.507938326352,-24562.443740659208,-32255.936533920354,-35946.008377791455,-35790.239070682415,-22163.699229204565,-32149.7880995021
14399.485516486826,4979.767498942316,-24617.227866319165,-32308.932520023885,-35967.957790846565,-35834.65198691511,-22209.788526271408,-32204.08048678404
14291.548942512149,5001.493394552875,-24601.045203333524,-32259.244592099738,-36247.801631427006,-35811.56263489278,-22419.06790960645,-32276.611897541512
14208.758081049691,5049.281424198321,-24529.296103631987,-32181.639335350912,-36254.46245127469,-35742.24987533687,-22393.229293016113,-32223.861780626987
14299.662625749424,5019.799473261771,-24541.94719099369,-32228.46623998478,-35979.02190435194,-35769.49665182789,-22179.21133985655,-32142.277913365117
14401.072490343153,4977.755841941338,-24609.315348781987,-32307.703174078844,-35934.6313398637,-35842.00571084091,-22174.986860154495,-32183.539233629614
14319.466271336827,5000.8004904747595,-24606.07434583597,-32271.023961427687,-36203.43341868322,-35825.01838505488,-22384.400353956265,-32270.219298627297
14208.62397058296,5048.722630586938,-24543.042426472002,-32186.690829597814,-36289.599393558434,-35753.42574756453,-22421.750118941083,-32243.441908769837
14279.479000506282,5037.94908975948,-24535.778109524028,-32215.479876456247,-36027.7040037756,-35767.75321576038,-22218.72922405353,-32159.712274040256
14398.904371130988,4985.981283900891,-24600.464057977686,-32301.556444353635,-35910.02206921841,-35851.0134638564,-22158.759493679943,-32182.443998151306
14350.870472296534,4996.128975883601,-24611.103488338413,-32283.00449645573,-36151.01857793553,-35850.94640862303,-22352.45971112963,-32266.441853814347
14223.398473667918,5048.476761397929,-24549.85970853087,-32197.88905356992,-36298.1154081959,-35766.85914598217,-22437.77631971554,-32254.103690875017
14255.942613594845,5049.616700365151,-24530.078414687923,-32201.442980938315,-36074.352094453825,-35755.437404565506,-22254.313201226378,-32167.669495066348
14390.902446615988,5003.125071898112,-24587.880025849347,-32290.58173782608,-35895.940470211564,-35828.415850212084,-22141.436891727077,-32158.46057635076
14374.183341763419,5000.487566052386,-24613.986863373146,-32296.750819295743,-36097.75437089853,-35850.74524292293,-22310.37137632029,-32245.38651053745
14238.463549430795,5043.022935750835,-24563.226051715144,-32205.958033318286,-36302.965736742706,-35788.763855548365,-22446.001761675092,-32268.475862559782
14238.262383730696,5050.466066654452,-24528.893772231793,-32194.715105857267,-36129.583255002886,-35760.93593370151,-22296.1109633578,-32185.9979255197
14377.044365053698,5003.192127131478,-24578.08996177792,-32279.182348153874,-35901.193130158565,-35823.744335620926,-22142.353313249747,-32151.41977684734
14390.366004749061,4983.522592010808,-24625.78858444555,-32311.01123225823,-36052.335626165346,-35858.34483603774,-22280.576500961364,-32233.38362376495
14266.403229999929,5039.536063615807,-24574.37957219834,-32220.84429512552,-36295.3661436279,-35790.306125915784,-22448.72867449864,-32273.14737715094
14237.413017441395,5069.2415319969095,-24524.915161718745,-32180.924079528344,-36173.37032239084,-35742.07106138123,-22331.449071341645,-32189.440094165817
14359.162969489453,5022.504034340863,-24568.121083750855,-32264.34078983555,-35923.8801507807,-35803.60541386669,-22155.227918056004,-32145.764785500145
14399.910199631477,4982.516763510319,-24631.644741492837,-32319.370784684514,-36016.63989027022,-35868.894859420645,-22252.994448303518,-32232.42249875337
14288.039718632666,5027.823749521226,-24588.707040394194,-32240.446775012828,-36277.931782952764,-35808.27692845785,-22444.16891862976,-32283.16095866692
14221.76679632268,5063.6088923941725,-24533.252362400577,-32190.155349988385,-36229.09322131792,-35752.55402953077,-22379.728839365107,-32209.914292086876
14335.380713389006,5035.937432758503,-24554.553574866484,-32244.00070238122,-35952.02099704993,-35796.13993121862,-22177.937290422597,-32145.87654422242
14411.600161981603,4993.603228760151,-24618.2113430752,-32309.044278746165,-35961.654598910165,-35857.16019358161,-22211.30844489437,-32200.258338482185
14307.105756653042,5018.547775572273,-24606.387270258343,-32255.891830431443,-36243.77831742505,-35826.27008274437,-22423.38179628632,-32281.082246432576
14214.10014797451,5065.329976717231,-24539.935533992713,-32176.99017250421,-36268.54405028153,-35754.05159640928,-22414.083470592916,-32232.578960964558
14302.836573462078,5041.52536887233,-24546.57400209594,-32220.687832914336,-35990.242480068504,-35763.50638431387,-22199.238502888504,-32143.864887221443
14406.168688078964,4990.049301391757,-24616.669072707784,-32308.23961594577,-35932.68673809609,-35848.554771966315,-22186.363898082247,-32185.55089063059
14329.83748076409,5006.142557399578,-24615.238561062644,-32277.528319064182,-36197.62196512485,-35851.684016190055,-22395.01743257254,-32280.54580456565
14210.792089795124,5049.437886409508,-24554.95590626668,-32198.291384970118,-36299.83649251896,-35764.62397153663,-22439.76562497206,-32254.39426355294
14278.272006305697,5049.147313731589,-24538.57207758094,-32214.56345493358,-36041.919713249175,-35757.516116799845,-22233.25785794948,-32154.996055960186
14401.407766509983,5000.822842219215,-24601.648700433816,-32289.262984903216,-35911.56433958582,-35830.09223104623,-22159.988839624984,-32159.6899222958
14360.504074156772,5006.097853910667,-24614.72447094017,-32272.72269400629,-36147.621112778324,-35833.46734445898,-22350.917440762216,-32249.745100706234
14224.739578335237,5049.57199687624,-24556.9452115232,-32193.731629101236,-36307.83841703396,-35766.07683492623,-22448.01341867607,-32247.554629749615
14248.745351880236,5043.984060762413,-24537.56624908045,-32200.07952452654,-36098.22375753209,-35752.95636093096,-22274.832102636352,-32158.706445539767
14383.213446523363,4995.793699716771,-24593.803238130004,-32282.222185399794,-35905.104685438244,-35822.44793444251,-22148.254173785946,-32143.21668663224
14371.70229812888,4986.517725767819,-24624.670997222784,-32291.67697330439,-36095.742713897554,-35853.9638941245,-22311.623074009785,-32235.57409472157
14242.44215994384,5038.574938604229,-24565.95296453869,-32202.38175420544,-36305.111504210414,-35781.141910689104,-22449.91331695477,-32256.964714165297
14235.289601718141,5052.790648077804,-24522.970559951136,-32169.859966022967,-36131.79607770396,-35730.9845961314,-22299.351966303824,-32172.296306168595
14371.501132428783,5006.522537055318,-24572.792598342014,-32250.885039673456,-35893.95116495504,-35812.00966978189,-22137.05594981384,-32141.11562265344
14378.810152865668,4966.982301113881,-24638.73024448517,-32305.758572311235,-36045.18306793965,-35855.30499879181,-22277.84958813782,-32233.316568531583
14248.879462346968,5013.004542947358,-24589.310537494486,-32222.252455026206,-36296.84135876195,-35790.21671893796,-22453.1990233897,-32267.268868359195
14221.498575389216,5053.036517266813,-24525.496307074583,-32167.84830902199,-36184.054456240476,-35734.091488610684,-22337.305228388934,-32173.324486413538
14340.49926286927,5006.544888799774,-24567.33877269492,-32249.365121050494,-35924.50599962545,-35796.251689940895,-22156.613726212232,-32134.208933616752
14395.305740273685,4974.581894228684,-24619.597151231428,-32296.34848789555,-35990.68951495761,-35844.33029226426,-22233.50372713849,-32202.94054781682
14278.20495107233,5015.195013903977,-24585.935424081734,-32229.226199296263,-36262.57613451197,-35797.81631205277,-22430.690816723207,-32262.57500202358
14205.405319381396,5054.534084145318,-24525.697472774682,-32175.09027422551,-36227.3497852504,-35749.469488795934,-22379.304156220456,-32211.165989776375
14315.152384656953,5022.571089574229,-24545.1434904508,-32235.32822553256,-35947.885924325696,-35777.945611232,-22171.030601385904,-32144.02134943263
14398.166763563964,4975.140687840068,-24611.237598805143,-32305.244482188762,-35948.869401081734,-35847.59364695474,-22197.271549376437,-32185.841463308512
14310.771442743713,5010.411740590542,-24592.596243929416,-32244.80536518161,-36221.20305552519,-35825.264254243884,-22397.520827951532,-32253.276676330173
14211.261476428686,5053.349441689186,-24529.94430422119,-32174.486777125214,-36262.44202404523,-35757.18084063302,-22398.86193261885,-32217.84916136851
14292.06303263462,5036.049191480779,-24539.130871192323,-32212.03770781013,-35995.495140015504,-35756.957323188464,-22194.14230515269,-32133.69484349428
14399.686682186924,4989.55756301374,-24607.057822592,-32299.18715944137,-35922.96372925803,-35836.864809616185,-22166.24732807247,-32168.764730544655
14327.26703015173,5000.50991779684,-24613.58453197295,-32273.05797017312,-36190.35764817687,-35841.826896885264,-22378.365382953332,-32271.761568994712
14217.38585440944,5059.272653969843,-24541.120176448843,-32170.105835211976,-36293.75681802712,-35749.58124751822,-22428.76856670005,-32239.060966856596
14278.316709794606,5058.423287680542,-24524.71399601865,-32194.536291901626,-36043.41728012768,-35750.251799851874,-22230.01685500346,-32148.379939601415
14404.46995550036,5009.8976504680695,-24588.39411597182,-32282.311592377617,-35902.06484819232,-35830.47221070197,-22148.991781352972,-32158.438224606303
14373.401030707482,5020.335915128698,-24601.827514389457,-32258.462281043805,-36131.84078119288,-35825.04073679933,-22335.450033599143,-32241.944341891332
14246.0631425456,5073.376604721142,-24539.62260957034,-32174.196204447297,-36300.66350706381,-35750.83294520771,-22437.82102320445,-32236.356405777504
14268.548997467638,5077.534029189829,-24516.779126737016,-32174.6432393364,-36094.51336795251,-35746.54141027229,-22268.35009674431,-32143.775480243625
14397.272693785751,5020.715894784438,-24580.839226345925,-32262.709112490313,-35902.78010401489,-35811.003841281396,-22142.353313249747,-32130.476192292714
14392.824696639145,5008.578897545207,-24615.238561062644,-32278.53414756467,-36090.11007429482,-35836.52953344936,-22306.504524529522,-32227.840391140035
14255.741447894747,5055.80813357927,-24565.81885407196,-32196.547948902604,-36309.06776297901,-35768.46847158295,-22459.010476948082,-32256.875307187478
14248.588889669049,5076.550552433795,-24518.343748848885,-32166.104872954475,-36147.419947078226,-35728.369442030125,-22312.763012977008,-32166.149576443386
14382.878170356533,5035.0880664692,-24565.86355756087,-32250.594466995535,-35906.24462440546,-35796.02817249634,-22145.571964451312,-32126.96696841323
14406.056929356686,5002.901554453559,-24620.58062798746,-32296.460246617826,-36033.62721605626,-35841.37986199616,-22266.78547463244,-32210.964824076276
14276.68503244937,5046.755677074871,-24575.452455932198,-32215.591635178524,-36290.20289065873,-35791.60252709419,-22450.785034988527,-32265.34661833604
14233.479110417262,5080.797383880304,-24522.523525062028,-32161.612172318957,-36198.47133141415,-35736.79604968978,-22356.170100709212,-32188.903652298886
14349.84229205159,5034.149293202078,-24564.00836277108,-32240.513830246193,-35935.503057897455,-35794.55295736229,-22165.95675539455,-32131.951407426764
14411.75662419279,4999.928772441002,-24622.033491377057,-32290.849958759543,-35988.25317481198,-35839.54701895083,-22230.866221292763,-32188.166044731865
14294.901704180445,5032.987002490402,-24598.139476554334,-32234.61296970999,-36266.62180025838,-35815.80946633929,-22441.62081976185,-32268.408807326414
14218.123461976465,5072.236665753921,-24536.76158628006,-32171.961030001767,-36249.4556605167,-35743.41216604855,-22402.840543131893,-32218.67617591336
14317.141689913475,5035.04336298029,-24560.297973191497,-32230.433193496847,-35973.83629963831,-35782.08068395623,-22194.25406387497,-32143.998997688177
14410.817850925667,4994.407891560542,-24619.619502975882,-32294.515644850213,-35955.95490407406,-35847.16896381009,-22206.167543669646,-32179.18064346083
14325.188317917386,5028.47195011043,-24602.520418467575,-32243.464260514294,-36225.22636952715,-35824.43723969904,-22408.942569368195,-32254.99776065323
14219.553973621605,5070.113250030667,-24539.689664803704,-32168.787082289113,-36278.53528005305,-35748.68717774,-22421.638360218807,-32225.336995761038
14288.30793956613,5043.447618895486,-24550.642019586805,-32215.658690411892,-36019.63502402724,-35766.65798028207,-22221.478488621535,-32142.300265109574
14405.632246212035,4997.760653228838,-24612.042261605533,-32293.219243671807,-35928.663424094135,-35846.18548705405,-22181.558273024355,-32167.870660766443
14339.918117513433,5009.696484767972,-24617.138459341346,-32266.71007474781,-36181.50635737257,-35828.52760893436,-22382.589862655386,-32257.27763858767
14222.213831211786,5066.7157848734605,-24551.2455166871,-32179.65003009439,-36301.60228033093,-35756.01854992134,-22449.24276462111,-32242.369025035983
14272.72877368078,5061.887808071114,-24539.175574681234,-32196.346783202505,-36061.56689662539,-35760.33243660122,-22255.4531401936,-32151.620942547437
14396.490382729815,5003.683865509494,-24606.521380725073,-32295.074438461597,-35909.575034329304,-35838.25061777241,-22159.87708090271,-32151.39742510288
14359.967632289843,4998.833536962693,-24630.72831997017,-32287.564252324613,-36136.28877833948,-35851.61696095669,-22345.955353493136,-32244.067757614586
14227.399435925417,5049.884921298614,-24569.68570586273,-32205.376887962448,-36318.544902628055,-35772.53648907381,-22461.96090721618,-32249.90156291742
14238.418845941884,5053.707069600471,-24542.95301949418,-32198.872530325956,-36125.49288576757,-35760.26538136785,-22300.44720178213,-32165.702541554278
14378.698394143392,5014.725627270416,-24593.043278818524,-32278.95883070932,-35914.69358380957,-35820.5033326749,-22159.541804735876,-32137.472288307228
14383.727536645834,5003.169775387022,-24627.241447835142,-32293.174540182896,-36082.21990850209,-35842.07276607428,-22304.73873671755,-32218.854989869
14251.159340281409,5053.036517266813,-24574.088999520423,-32204.304004228594,-36309.96183275722,-35779.10790194367,-22458.898718225806,-32246.638208226945
14231.57921213856,5068.682738385527,-24530.301932132475,-32175.582012603525,-36168.89997349978,-35750.40826206306,-22329.191545151658,-32169.770559045144
14364.8403125811,5023.286345396798,-24574.938365809725,-32259.825737455576,-35919.40980188964,-35816.74823960641,-22156.054932600848,-32130.610302759447
14400.42428975395,4997.715949739927,-24626.34737805693,-32300.550615853146,-36035.23654165704,-35848.554771966315,-22269.98177408955,-32211.814190365578
14271.588834713559,5034.976307746924,-24592.082153806943,-32232.489553986736,-36302.831626275976,-35814.55776864979,-22463.25730839459,-32275.82958648558
14217.184688709342,5064.86059008367,-24538.750891536583,-32175.336143414515,-36231.61896844137,-35754.722148742934,-22384.310946978447,-32202.269995483162
14339.716951813336,5033.791665290793,-24563.851900559894,-32242.27961805816,-35953.80913660635,-35784.51702410186,-22179.479560790012,-32119.993224143178
14411.42134802596,5003.683865509494,-24622.704043710717,-32299.05304897464,-35997.05976212737,-35850.499373733925,-22243.517308654467,-32192.61404187847
14306.010521174732,5046.420400908041,-24591.903339851302,-32227.66157718439,-36266.42063455828,-35801.61610861017,-22440.63734300582,-32259.021074655186
14230.305162704608,5090.72155841846,-24524.33401636291,-32157.275933894627,-36255.96001815319,-35732.25864556535,-22402.728784409617,-32199.677193126347
14317.700483524857,5047.448581152986,-24550.23968818661,-32222.38656549294,-35982.88875614271,-35778.12442518764,-22197.584473798808,-32127.995148658178
14405.587542723126,4994.050263649257,-24622.994616388634,-32307.01027000073,-35954.54674417338,-35848.5100684774,-22204.714680280053,-32169.88231776742
14324.115434183532,5023.129883185611,-24609.49416273763,-32252.9637519078,-36221.49362820311,-35824.9066263326,-22411.87064789184,-32253.679007730367
14214.122499718966,5068.3027587297875,-24540.807252026472,-32167.60243983298,-36282.268021377095,-35755.61621852114,-22426.62279923234,-32215.27871075615
14290.87839017849,5054.578787634228,-24537.00745546907,-32198.626661136946,-36016.59518678131,-35752.486974297404,-22218.505706608976,-32126.877561435413
14404.291141544718,4999.70525499645,-24610.231770304654,-32284.68087728988,-35914.403011131646,-35845.15730680911,-22169.622441485222,-32152.157384414364
14341.169815202931,5003.70621725395,-24624.98392164516,-32266.754778236722,-36170.35283688937,-35829.19816126802,-22376.823112585917,-32248.180478594364
14220.358636421995,5058.66915686955,-24556.162900467265,-32181.66168709537,-36302.116370453405,-35758.45489006697,-22451.701456511197,-32244.313626803596
14261.955232853323,5054.914063801059,-24538.393263625298,-32185.37207667495,-36069.390007184746,-35748.284846339804,-22259.208233262092,-32151.732701269713
14388.063775070164,4996.196031116967,-24601.939273111737,-32272.253307372728,-35904.545891826856,-35819.83278034125,-22153.260964543937,-32140.914456953346
14359.788818334202,4988.976417657902,-24627.308503068507,-32275.851938230033,-36118.98852813107,-35836.55188519381,-22331.89610623075,-32229.248551040717
14219.062235243588,5028.941336743991,-24574.491330920617,-32194.17866399034,-36317.80729506103,-35772.827061751734,-22462.743218272117,-32243.263094814196
14228.807595826102,5037.099723470178,-24540.91901074875,-32187.27197495365,-36134.85826669434,-35753.71632024245,-22303.777611705973,-32155.59955306048
14370.294138228195,4996.665417750528,-24587.34358398242,-32265.72659799178,-35910.35734538524,-35809.394515680615,-22151.115197076226,-32124.910607923342
14375.36798421955,4972.346719783154,-24630.25893333661,-32291.922842493397,-36070.61935312979,-35849.940580122544,-22295.485114513056,-32211.83654211003
14245.571404167582,5022.70520004096,-24583.364973469375,-32208.886111841934,-36313.35929791442,-35793.79299805081,-22460.97743046015,-32250.013321639697
14223.934915534845,5054.489380656407,-24533.27471414503,-32171.022256734643,-36180.79110155,-35760.667712768045,-22335.94177197716,-32166.820128777046
14351.675135096924,5011.7751970023155,-24573.843130331414,-32248.403996038916,-35924.14837171416,-35799.09036148672,-22155.652601200654,-32123.30128232256
14388.130830303531,4977.50997275233,-24635.466889794698,-32299.924767008397,-36028.88864623173,-35860.20003082753,-22262.113960041283,-32208.5508356751
14265.911491621911,5023.442807607986,-24596.731316653648,-32225.918141116876,-36297.646021562345,-35807.62872786864,-22457.82583449195,-32262.172670623386
14210.635627583937,5059.339709203209,-24536.71688279115,-32170.105835211976,-36230.881360874344,-35750.810593463255,-22381.29346147698,-32186.13203598643
14332.02795172071,5022.593441318684,-24562.04140925901,-32232.020167353174,-35954.814965106845,-35781.3430763892,-22178.00434565596,-32117.534532253092
14403.195906066407,4979.164001842022,-24623.955741400212,-32301.958775753832,-35986.889718400205,-35850.70053943402,-22229.860392792274,-32186.199091219794
14298.656797248936,5013.071598180723,-24597.178351542756,-32235.03765285464,-36261.927933922765,-35815.42948668355,-22436.39051155931,-32263.111443890506
14210.657979328393,5055.539912645807,-24529.273751887533,-32160.002846718176,-36267.5605735255,-35752.82225046423,-22413.077642092427,-32205.242777495718
14305.11645139652,5031.400028634075,-24538.885002003313,-32206.986213563232,-35988.02965736743,-35770.1448524171,-22200.82547674483,-32123.368337555927
14403.486478744326,4987.478850779396,-24608.600092959416,-32288.14539768045,-35949.562305159845,-35846.20783879851,-22198.232674388015,-32167.825957277535
14319.175698658908,5003.773272487316,-24608.86831389288,-32255.0648158866,-36220.97953808064,-35837.06597531628,-22404.405165243767,-32248.605161739015
14214.122499718966,5058.33388070272,-24537.63330431382,-32167.8930125109,-36297.37780062888,-35747.41312830605,-22434.49061328061,-32216.508056701194
14286.408041287428,5047.828560808726,-24533.52058333404,-32198.93958555932,-36038.075213202865,-35766.054483181775,-22232.050863748893,-32136.35470108446
14405.833411912134,4997.8053567177485,-24598.564159698984,-32281.95396446633,-35926.495304881966,-35837.982396838954,-22173.355182809257,-32157.700617039278
14353.731495586813,5007.237792877888,-24605.53790396904,-32260.697455489335,-36166.4859850986,-35835.8589811157,-22361.95920252314,-32243.7101297033
14229.47814815976,5067.274578484843,-24535.889868246304,-32173.480948624725,-36306.78788504456,-35766.1438901596,-22440.05619764998,-32238.74804243422
14261.329384008573,5062.737174360415,-24517.449679070676,-32183.22630920724,-36080.498824179034,-35751.07881439672,-22250.893384324718,-32145.563619800047
14387.884961114522,5006.924868455514,-24586.069534548467,-32286.983106968775,-35909.239758162475,-35833.66851015908,-22147.248345285458,-32149.18460240181
14369.221254494341,5000.576973030206,-24617.33962504144,-32289.33004013658,-36113.26648155051,-35854.276818546874,-22316.875733956782,-32242.95017039182
14229.299334204119,5045.459275896464,-24567.092903505913,-32202.962899561277,-36320.37774567339,-35795.4470271405,-22450.74033149962,-32265.078397402576
