Fp1,Fp2,C3,C4,P7,P8,O1,O2
47958.88638006287,14131.778673145614,-24582.023868802058,-35441.4177467129,-29130.04507184566,-23263.740332572503,-44165.996511697354,-30761.811824060896
47949.65510960283,14117.65237064986,-24624.73805245615,-35490.748046725756,-28926.666549046822,-23290.405963707683,-44194.40557890005,-30787.00224006203
48221.67583962391,14054.463989074708,-24771.611365271972,-35644.39393811154,-27333.65772171709,-23427.73508164109,-44337.09911550273,-30930.32162550946
48266.044052367695,14060.498960077639,-24748.09733010499,-35618.42121105447,-27334.484736261933,-23419.152011770253,-44329.76774332139,-30934.501401722602
48004.26042130714,14128.314152755042,-24595.72548815316,-35460.483784733275,-28931.472174104714,-23279.0959810133,-44189.93523000899,-30796.814655877908
47928.935042492754,14136.561946459049,-24594.33967999693,-35465.98231386928,-29139.05282486115,-23265.394361662195,-44179.36285488163,-30773.18886198865
48177.93347572488,14064.566977568506,-24749.103158605478,-35627.29485360323,-27567.345209997322,-23410.39012794377,-44326.57144386428,-30912.909616578774
48291.346227091104,14051.31239310651,-24758.71440872126,-35635.85557172961,-27150.194603227927,-23432.607761932348,-44340.92126380459,-30924.30900625098
48065.50420111468,14130.504623711662,-24594.451438719207,-35463.903601634935,-28660.323162117384,-23284.907434571676,-44185.19666018447,-30771.020742776484
47917.692115031736,14146.664934952849,-24565.304763949487,-35437.550894922126,-29266.725989189865,-23251.156300444163,-44150.66321500102,-30742.119937195774
48129.34078327904,14073.954710239734,-24723.51041120415,-35599.98102187884,-27839.187126062767,-23391.592310856857,-44296.038960938335,-30883.897052275785
48296.26361087127,14035.844985943437,-24789.448057347305,-35662.1188714646,-27038.458232695848,-23462.201471591172,-44363.988264082465,-30957.434291533744
48108.41955046887,14101.246190219665,-24637.366788073396,-35506.84130273358,-28350.684446178013,-23334.52830726246,-44223.127570525125,-30832.5774470064
47921.044876700034,14147.380190775419,-24551.089054475913,-35425.63741512745,-29324.79582128475,-23250.597506832783,-44140.493171273854,-30739.92946623915
48097.8024718526,14095.591198872471,-24682.69612582876,-35559.47966092583,-28130.877391204525,-23361.126883164274,-44255.85052440769,-30844.982665179097
48316.26842215877,14049.97128843919,-24784.03893518912,-35655.63686557256,-26999.834418277078,-23467.141207115797,-44354.756993622424,-30954.32739905446
48168.14341165345,14089.31035868053,-24661.26080289612,-35527.47196286583,-28042.655055839426,-23363.943202965642,-44244.875817880136,-30854.236287383592
47930.03027797107,14140.428798249817,-24539.019112470047,-35404.24679568372,-29315.76571652481,-23243.98139047401,-44121.80711290921,-30725.289073620927
48051.020270707646,14112.422062447318,-24631.35416881492,-35505.20962538834,-28445.925229302076,-23320.71492918908,-44202.295744692776,-30797.932243100673
48295.25778237078,14040.248279601132,-24760.971934911246,-35637.15197290802,-27049.276477012216,-23446.443491750182,-44329.43246715456,-30933.74144241112
48211.12581624101,14067.539759581061,-24677.242300181664,-35545.196896218884,-27735.20681085668,-23377.175435683184,-44259.71737619846,-30862.417025854236
47956.695909106245,14142.12753082842,-24532.738272278104,-35399.664688070385,-29212.433601907924,-23239.578096816316,-44120.77893266427,-30719.097640406806
48000.952363127755,14117.719425883226,-24597.1559997983,-35472.30785755013,-28711.5757121534,-23289.489542185016,-44175.07131994621,-30769.634934620255
48274.60477049408,14059.560186810517,-24732.808736897558,-35614.822580197164,-27166.779597613764,-23425.231686262094,-44314.546205347324,-30910.652090388787
48264.41237502246,14074.066468962012,-24685.914777030324,-35558.920867314446,-27465.331848303304,-23392.218159701606,-44279.878649697144,-30881.55011910798
47991.60933394544,14137.74658891518,-24542.57303983844,-35409.588862608536,-29046.918934216374,-23249.70343705457,-44140.35906080712,-30737.761347026986
47968.9223133233,14133.835033635502,-24565.282412205033,-35439.74136587875,-28956.6849418503,-23259.046466236887,-44151.28906384576,-30746.299713408916
48239.51253169925,14063.985832212667,-24712.021614554124,-35594.013106109276,-27355.763596983386,-23398.7225173381,-44292.86501322568,-30890.088485489905
48294.81074748168,14053.391105340852,-24711.641634898384,-35592.06850434167,-27235.287694369283,-23414.324034967904,-44307.32659188826,-30907.612253142866
48032.78124723211,14119.686379395293,-24563.829548815436,-35435.06985128759,-28818.193533205216,-23276.19025423411,-44169.10340417665,-30767.26564970799
47944.760077567116,14137.791292404092,-24543.824737527935,-35418.261339457196,-29150.966304655827,-23246.082454452808,-44139.442639284454,-30732.531038824447
48182.6720455494,14062.532968823072,-24705.427849939806,-35585.966478105365,-27609.053565150927,-23391.413496901216,-44293.24499288142,-30886.78042731052
48302.87972723004,14038.72836097817,-24739.402501511875,-35615.85076044211,-27085.195730351894,-23433.546535199468,-44337.412039925104,-30934.993140100618
48086.2019164803,14117.786481116591,-24574.692496620715,-35444.14465953644,-28553.92885851012,-23284.505103171483,-44178.20056416995,-30772.51830965499
47933.897129761834,14149.615365220949,-24516.957940692657,-35391.618060066474,-29264.893146144528,-23218.79097447288,-44108.35136274712,-30696.231805829026
48137.409763027405,14081.241378932165,-24667.74280878816,-35547.7896985757,-27884.985850451692,-23352.364999337795,-44248.921483626546,-30836.846630197364
48310.81459651168,14036.694352232738,-24751.85242317348,-35626.53489429175,-26981.39422910145,-23435.69230266718,-44338.97666203698,-30925.001910329094
48134.07935310357,14097.759318084636,-24607.840133647936,-35480.130968109486,-28242.34554080314,-23314.747013419514,-44220.37830595712,-30807.655251938733
47934.254757673116,14148.140150086898,-24509.693623744683,-35387.05830419759,-29307.3167571207,-23224.378910586707,-44127.23858681185,-30721.42222183016
48088.9511810483,14092.461954648728,-24633.566991515996,-35516.13962842699,-28195.71980186937,-23328.470984515072,-44232.962338085454,-30822.51916200151
48322.7057245619,14045.366829081397,-24725.52206820513,-35607.93824290494,-26991.87719725099,-23421.789517615976,-44332.49465614494,-30912.77550611204
48202.78861555918,14098.720443096214,-24608.71185168169,-35487.55174726865,-27941.4463569458,-23325.297036802418,-44233.76700088585,-30820.32869104489
47963.51319116512,14163.026411894132,-24485.41962926622,-35361.95729517428,-29274.906727660506,-23209.202076101552,-44108.57488019167,-30707.139457123216
48049.746221273694,14114.679588637304,-24591.076325306454,-35472.97840988379,-28491.9251193911,-23295.03277480993,-44198.92063128002,-30785.415266205702
48299.817538239666,14049.524253550084,-24724.85151587147,-35608.60879523859,-27053.74682590328,-23427.69037815218,-44328.51604563189,-30913.937796823717
48242.17238928943,14081.26373067662,-24642.619448020396,-35522.66633780794,-27644.883411512783,-23365.887804733255,-44258.62214072015,-30854.035121683493
47986.04374957606,14156.276185068631,-24489.107667101347,-35365.265353353665,-29168.467720564335,-23214.655901748647,-44105.28917375674,-30690.934442393118
48005.24389806317,14128.60472543296,-24552.363103909865,-35434.86868558749,-28779.525015297535,-23264.187367461607,-44155.96057843693,-30731.32404462386
48275.16356410546,14061.236567644664,-24701.091611515476,-35587.70991417288,-27215.394641804058,-23408.512581409526,-44296.55305106081,-30880.879566774318
48283.523116531745,14069.841989259958,-24667.407532621328,-35547.454422408875,-27400.08710623826,-23389.44654338915,-44272.72609147145,-30864.607496810855
48016.15154935736,14138.238327293198,-24518.008472682057,-35392.3556676335,-28994.749962657686,-23253.056198722865,-44134.59231073765,-30728.328910866847
47965.63660688837,14132.873908623924,-24542.70715030517,-35419.5577406356,-29018.532218758133,-23257.973582503033,-44146.6175492546,-30734.207419658593
48219.485368667294,14052.1170559069,-24704.354966205952,-35587.151120561495,-27429.971388575006,-23406.05388951944,-44295.32370511576,-30879.761979551553
48303.21500339687,14046.327954092974,-24702.052736527057,-35579.7973966357,-27203.95054864294,-23416.49215418007,-44301.828062752254,-30889.574395367432
48058.30693940007,14125.810757376046,-24537.655656058272,-35408.314813174584,-28762.872965678333,-23261.75102731598,-44147.95865392192,-30733.335701624837
47940.37913565387,14135.489062725195,-24517.04734767048,-35395.30609790159,-29188.45018010738,-23237.588791559792,-44120.51071173081,-30703.205550099083
48177.128812924486,14067.159779925321,-24671.542605345563,-35554.450518423386,-27685.34006897689,-23379.187092684162,-44265.5958849902,-30843.48509830059
48320.62701232755,14042.215233113198,-24709.249998241663,-35588.51457697327,-27055.870241626533,-23422.16949727172,-44313.33921114674,-30893.97768902513
48108.57601268006,14110.812736846536,-24554.66533358876,-35426.48678141675,-28471.78619763687,-23286.539111916914,-44166.80117449775,-30759.576649615366
47935.97584199618,14144.765036674147,-24493.08627761439,-35365.01948416466,-29289.547120278734,-23219.03684366189,-44097.220194008376,-30689.92861389263
48122.27763203116,14078.492114364162,-24638.037340407056,-35515.51377958224,-27981.835959176537,-23343.156080622208,-44229.542521183794,-30811.34328977386
48317.430712870446,14032.849852186424,-24715.866114600434,-35594.48249274284,-26988.435028604872,-23420.761337371034,-44310.88051925666,-30892.346011679892
48157.8169057151,14090.919684281313,-24577.30765072199,-35449.240857272256,-28157.47596710634,-23304.286397014428,-44185.375474140106,-30774.70878061161
47939.17214145329,14139.646487193882,-24482.960937376134,-35353.12835611443,-29300.611233784108,-23213.44890754806,-44087.363074703586,-30679.98208761002
48075.8977622864,14092.461954648728,-24601.939273111737,-35477.49346226376,-28279.18121566549,-23313.003577352,-44193.9808957554,-30780.67669638118
48309.8534715001,14037.409608055308,-24717.587198923495,-35591.219138052365,-27002.047240978154,-23422.25890424954,-44314.03211522486,-30889.663802345254
48212.48927265278,14088.259826691132,-24599.748802155114,-35464.529450479684,-27867.305620587544,-23320.111432088786,-44208.867157562636,-30787.918661584696
47962.97674929819,14147.223728564231,-24472.813245393427,-35336.252789050675,-29257.226497796357,-23196.46158176203,-44081.126938000554,-30666.459282214557
48034.144703643884,14108.957542056745,-24566.891737805814,-35436.88034258847,-28580.08039952283,-23276.391419934203,-44159.44745057195,-30743.170469185174
48297.40354983849,14038.303677833519,-24709.428812197308,-35581.11614955856,-27091.297756588192,-23414.882828579288,-44302.09628368572,-30887.674497088734
48258.86914239754,14064.030535701579,-24639.244334607643,-35507.42244808942,-27569.40157048721,-23360.836310486357,-44249.346166771196,-30839.10415638735
47991.519926967616,14130.638734178394,-24498.651861983763,-35360.169155617856,-29125.686481676876,-23225.809422231847,-44113.67107792748,-30708.771134468454
47987.809537388035,14104.733062354693,-24559.515662135564,-35423.290481959644,-28853.21871676668,-23272.435161165617,-44159.581561038685,-30749.093681465827
48250.75545916027,14033.162776608799,-24714.457954699752,-35579.70798965788,-27275.63259311111,-23412.602950644847,-44306.11959768768,-30883.58412785341
48286.92058168895,14044.472759303184,-24679.946861260756,-35537.61965484854,-27357.059998161796,-23388.798342799946,-44282.24793460941,-30863.378150865814
48031.86482570945,14124.134376541899,-24514.476897058117,-35363.23134460823,-28957.31079069505,-23229.87743972271,-44122.05298209822,-30705.17250361115
47956.94177829526,14117.071225294021,-24539.019112470047,-35392.55683333359,-29089.364896937,-23239.131061927208,-44128.82556066818,-30705.619538500257
48213.338638942085,14046.216195370698,-24694.520198645616,-35552.215343977856,-27514.036299471416,-23383.85860727532,-44274.156603116586,-30854.325694361414
48314.25676515779,14035.621468498883,-24706.0313470401,-35559.32319871464,-27170.24411800434,-23402.119982495307,-44293.49086207043,-30875.15752019376
48069.03577673862,14098.295759951563,-24552.586621354418,-35401.43047588235,-28701.226854470595,-23268.16597797465,-44151.75845047933,-30734.118012680774
47944.469504889195,14126.883641109902,-24510.56534177844,-35366.80762372108,-29248.419910480967,-23226.927009454612,-44103.88101385606,-30686.285279546417
48168.791612242654,14061.996526956145,-24663.40657036383,-35528.164866943946,-27789.052163249515,-23368.547662323435,-44242.61829169015,-30832.152763861748
48329.23243394285,14036.180262110265,-24711.351062220463,-35568.643876152506,-27052.897459613974,-23415.933360568688,-44293.69202777053,-30880.410180140756
48125.67509718837,14097.938132040279,-24570.400961685296,-35417.702545845816,-28403.322804370262,-23291.61295790827,-44163.40370934054,-30759.599001359824
47933.04776347253,14125.944867842778,-24506.31851033193,-35354.6929782263,-29310.870684489095,-23226.16705014313,-44092.2581067393,-30684.564195223356
48102.98807656623,14059.962518210712,-24648.363846345408,-35504.382610843495,-28068.627782896496,-23351.739150493046,-44220.71358212395,-30803.319013514403
48312.13334943454,14016.466023500685,-24734.93215262081,-35589.76627466277,-26995.229958919284,-23441.324942269915,-44311.908699501604,-30892.368363424346
48161.10261215003,14068.702050292737,-24608.175409814765,-35455.63345618647,-28094.041716342177,-23335.42237704067,-44198.49594813537,-30780.67669638118
47937.138132707856,14125.162556786843,-24492.61689098083,-35339.44908850778,-29316.3692136251,-23223.26132336394,-44084.09972001311,-30667.17453803713
48055.267102154154,14074.289986406564,-24606.186104558245,-35460.193212055354,-28381.686315737526,-23320.04437685542,-44183.6767415615,-30765.209289218106
48288.50755554528,13998.718738403171,-24735.267428787643,-35590.61564095207,-27036.111299528042,-23447.15874757275,-44311.01462972339,-30893.10597099137
48193.8255660326,14032.671038230783,-24644.83227072147,-35493.83258746059,-27790.236805705645,-23371.14046468025,-44235.979823586924,-30819.76989743351
47939.73093506467,14100.955617541746,-24507.704318488162,-35353.46363228126,-29234.718291129866,-23244.227259663017,-44104.79743537873,-30688.207529569572
48000.86295614993,14081.241378932165,-24577.73233386664,-35424.139848248946,-28666.80516800942,-23296.731507388533,-44159.67096801651,-30738.49895459401
48267.00517737927,14017.382445023351,-24716.290797745085,-35565.00054180629,-27144.047873502717,-23427.891543852278,-44294.13906265963,-30874.889299260296
